Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Spreadsheet,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,Spreadsheet Name,randomise_blocks,display,randomise_trials,ImageLeft,ImageRight,ImageCentre,TextLeft,TextRight,TextCentre,Answer,OrLeft,OrRight,TextLeft1,TextRight1,TextRight2,TextLeft2,,metadata,metadata.1
56,1645976591236,27/02/2022 15:43:11,1645976591208,0,27/02/2022 15:43:11,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,25,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Classics,left,or,or,female,male,science,humanities,55,congruent,congruent
57,1645976593083,27/02/2022 15:43:13,1645976593047,0,27/02/2022 15:43:13,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,26,1,Screen 1,Zone9,response_keyboard,1817.6999999999534,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Michelle,left,or,or,female,male,science,humanities,35,congruent,congruent
58,1645976593765,27/02/2022 15:43:13,1645976593741,0,27/02/2022 15:43:13,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,26,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Michelle,left,or,or,female,male,science,humanities,35,congruent,congruent
59,1645976594853,27/02/2022 15:43:14,1645976594823,0,27/02/2022 15:43:14,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,27,1,Screen 1,Zone9,response_keyboard,1059.0999999999767,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Geology,right,or,or,female,male,science,humanities,50,congruent,congruent
60,1645976595542,27/02/2022 15:43:15,1645976595508,0,27/02/2022 15:43:15,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,27,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Geology,right,or,or,female,male,science,humanities,50,congruent,congruent
61,1645976596442,27/02/2022 15:43:16,1645976596413,0,27/02/2022 15:43:16,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,28,1,Screen 1,Zone9,response_keyboard,882.9000000000233,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Paul,right,or,or,female,male,science,humanities,43,congruent,congruent
62,1645976597136,27/02/2022 15:43:17,1645976597108,0,27/02/2022 15:43:17,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,28,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Paul,right,or,or,female,male,science,humanities,43,congruent,congruent
63,1645976598083,27/02/2022 15:43:18,1645976598045,0,27/02/2022 15:43:18,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,29,1,Screen 1,Zone9,response_keyboard,917,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Julia,left,or,or,female,male,science,humanities,34,congruent,congruent
64,1645976598771,27/02/2022 15:43:18,1645976598741,0,27/02/2022 15:43:18,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,29,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Julia,left,or,or,female,male,science,humanities,34,congruent,congruent
65,1645976599818,27/02/2022 15:43:19,1645976599787,0,27/02/2022 15:43:19,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,30,1,Screen 1,Zone9,response_keyboard,1024.2000000000698,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Emily,left,or,or,female,male,science,humanities,37,congruent,congruent
66,1645976600502,27/02/2022 15:43:20,1645976600474,0,27/02/2022 15:43:20,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,30,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Emily,left,or,or,female,male,science,humanities,37,congruent,congruent
67,1645976602598,27/02/2022 15:43:22,1645976602567,0,27/02/2022 15:43:22,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,31,1,Screen 1,Zone9,response_keyboard,2071.29999999993,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Philosophy,left,or,or,female,male,science,humanities,54,congruent,congruent
68,1645976603286,27/02/2022 15:43:23,1645976603258,0,27/02/2022 15:43:23,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,31,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Philosophy,left,or,or,female,male,science,humanities,54,congruent,congruent
69,1645976604290,27/02/2022 15:43:24,1645976604258,0,27/02/2022 15:43:24,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,32,1,Screen 1,Zone9,response_keyboard,977.0999999999767,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Biology,right,or,or,female,male,science,humanities,46,congruent,congruent
70,1645976604986,27/02/2022 15:43:24,1645976604957,0,27/02/2022 15:43:24,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,32,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Biology,right,or,or,female,male,science,humanities,46,congruent,congruent
71,1645976605836,27/02/2022 15:43:25,1645976605816,0,27/02/2022 15:43:25,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,33,1,Screen 1,Zone9,response_keyboard,837.5,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Chemistry,right,or,or,female,male,science,humanities,48,congruent,congruent
72,1645976606536,27/02/2022 15:43:26,1645976606507,0,27/02/2022 15:43:26,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,33,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Chemistry,right,or,or,female,male,science,humanities,48,congruent,congruent
73,1645976607822,27/02/2022 15:43:27,1645976607796,0,27/02/2022 15:43:27,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,34,1,Screen 1,Zone9,response_keyboard,1266.1999999999534,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Literature,left,or,or,female,male,science,humanities,57,congruent,congruent
74,1645976608531,27/02/2022 15:43:28,1645976608491,0,27/02/2022 15:43:28,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,34,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Literature,left,or,or,female,male,science,humanities,57,congruent,congruent
75,1645976609172,27/02/2022 15:43:29,1645976609147,0,27/02/2022 15:43:29,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,35,1,Screen 1,Zone9,response_keyboard,632.8000000000466,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Arts,left,or,or,female,male,science,humanities,56,congruent,congruent
76,1645976609878,27/02/2022 15:43:29,1645976609841,0,27/02/2022 15:43:29,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,35,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Arts,left,or,or,female,male,science,humanities,56,congruent,congruent
77,1645976610603,27/02/2022 15:43:30,1645976610577,0,27/02/2022 15:43:30,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,36,1,Screen 1,Zone9,response_keyboard,715.5,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,History,left,or,or,female,male,science,humanities,60,congruent,congruent
78,1645976611306,27/02/2022 15:43:31,1645976611275,0,27/02/2022 15:43:31,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,36,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,History,left,or,or,female,male,science,humanities,60,congruent,congruent
79,1645976612313,27/02/2022 15:43:32,1645976612275,0,27/02/2022 15:43:32,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,37,1,Screen 1,Zone9,response_keyboard,979.0999999999767,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Rebecca,left,or,or,female,male,science,humanities,38,congruent,congruent
80,1645976612978,27/02/2022 15:43:32,1645976612957,0,27/02/2022 15:43:32,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,37,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Rebecca,left,or,or,female,male,science,humanities,38,congruent,congruent
81,1645976613517,27/02/2022 15:43:33,1645976613483,0,27/02/2022 15:43:33,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,38,1,Screen 1,Zone9,response_keyboard,502.29999999993015,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Physics,right,or,or,female,male,science,humanities,47,congruent,congruent
82,1645976614202,27/02/2022 15:43:34,1645976614174,0,27/02/2022 15:43:34,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,38,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Physics,right,or,or,female,male,science,humanities,47,congruent,congruent
83,1645976615112,27/02/2022 15:43:35,1645976615075,0,27/02/2022 15:43:35,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,39,1,Screen 1,Zone9,response_keyboard,880.2000000000698,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Ben,right,or,or,female,male,science,humanities,40,congruent,congruent
84,1645976615806,27/02/2022 15:43:35,1645976615774,0,27/02/2022 15:43:35,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,39,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Ben,right,or,or,female,male,science,humanities,40,congruent,congruent
85,1645976616484,27/02/2022 15:43:36,1645976616449,0,27/02/2022 15:43:36,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,40,1,Screen 1,Zone9,response_keyboard,652.0999999999767,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
86,1645976617173,27/02/2022 15:43:37,1645976617140,0,27/02/2022 15:43:37,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,40,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Math,right,or,or,female,male,science,humanities,49,congruent,congruent
87,1645976617750,27/02/2022 15:43:37,1645976617726,0,27/02/2022 15:43:37,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,41,1,Screen 1,Zone9,response_keyboard,552.9000000000233,left,1,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
88,1645976619727,27/02/2022 15:43:39,1645976619697,0,27/02/2022 15:43:39,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,41,1,Screen 1,Zone9,response_keyboard,2536.3000000000466,right,2,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
89,1645976620423,27/02/2022 15:43:40,1645976620390,0,27/02/2022 15:43:40,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,41,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Daniel,right,or,or,female,male,science,humanities,42,congruent,congruent
90,1645976621655,27/02/2022 15:43:41,1645976621626,0,27/02/2022 15:43:41,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,42,1,Screen 1,Zone9,response_keyboard,1212.3999999999069,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Anna,left,or,or,female,male,science,humanities,36,congruent,congruent
91,1645976622363,27/02/2022 15:43:42,1645976622324,0,27/02/2022 15:43:42,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,42,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Anna,left,or,or,female,male,science,humanities,36,congruent,congruent
92,1645976623109,27/02/2022 15:43:43,1645976623088,0,27/02/2022 15:43:43,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,43,1,Screen 1,Zone9,response_keyboard,739.8000000000466,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Music,left,or,or,female,male,science,humanities,59,congruent,congruent
93,1645976623848,27/02/2022 15:43:43,1645976623773,0,27/02/2022 15:43:43,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,43,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Music,left,or,or,female,male,science,humanities,59,congruent,congruent
94,1645976624922,27/02/2022 15:43:44,1645976624873,0,27/02/2022 15:43:44,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,44,1,Screen 1,Zone9,response_keyboard,1078.7999999999302,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Jeffrey,right,or,or,female,male,science,humanities,44,congruent,congruent
95,1645976625586,27/02/2022 15:43:45,1645976625555,0,27/02/2022 15:43:45,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,44,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Jeffrey,right,or,or,female,male,science,humanities,44,congruent,congruent
96,1645976626469,27/02/2022 15:43:46,1645976626447,0,27/02/2022 15:43:46,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,45,1,Screen 1,Zone9,response_keyboard,874.8000000000466,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,John,right,or,or,female,male,science,humanities,41,congruent,congruent
97,1645976627172,27/02/2022 15:43:47,1645976627141,0,27/02/2022 15:43:47,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,45,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,John,right,or,or,female,male,science,humanities,41,congruent,congruent
98,1645976627836,27/02/2022 15:43:47,1645976627812,0,27/02/2022 15:43:47,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,46,1,Screen 1,Zone9,response_keyboard,650,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Engineering,right,or,or,female,male,science,humanities,52,congruent,congruent
99,1645976628551,27/02/2022 15:43:48,1645976628507,0,27/02/2022 15:43:48,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,46,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Engineering,right,or,or,female,male,science,humanities,52,congruent,congruent
100,1645976629395,27/02/2022 15:43:49,1645976629360,0,27/02/2022 15:43:49,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,47,1,Screen 1,Zone9,response_keyboard,823.9000000000233,right,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,Astronomy,right,or,or,female,male,science,humanities,51,congruent,congruent
101,1645976630083,27/02/2022 15:43:50,1645976630057,0,27/02/2022 15:43:50,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,47,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,Astronomy,right,or,or,female,male,science,humanities,51,congruent,congruent
102,1645976630728,27/02/2022 15:43:50,1645976630692,0,27/02/2022 15:43:50,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,48,1,Screen 1,Zone9,response_keyboard,615,left,1,1,0,0,,,,Spreadsheet1,1,trials,3,,,,,,English,left,or,or,female,male,science,humanities,58,congruent,congruent
103,1645976631424,27/02/2022 15:43:51,1645976631390,0,27/02/2022 15:43:51,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,48,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,1,trials,3,,,,,,English,left,or,or,female,male,science,humanities,58,congruent,congruent
104,1645976633707,27/02/2022 15:43:53,1645976633672,0,27/02/2022 15:43:53,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,1,1,Screen 1,Zone9,continue_keyboard,2267.4000000000233,,,0,1,0,,,,Spreadsheet1,,prepare2,,,,,,,,,,,,,,,62,,
105,1645976635670,27/02/2022 15:43:55,1645976635640,0,27/02/2022 15:43:55,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,4,1,Screen 1,Zone9,continue_keyboard,1950.0999999999767,,,0,1,0,,,,Spreadsheet1,2,prepare1,,,,,,,,,,,,,humanities,science,63,practice_incongruent,practice_incongruent
106,1645976641611,27/02/2022 15:44:01,1645976641583,0,27/02/2022 15:44:01,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,49,1,Screen 1,Zone9,response_keyboard,5924.599999999977,right,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Philosophy,right,,,,,humanities,science,72,practice_incongruent,practice_incongruent
107,1645976642306,27/02/2022 15:44:02,1645976642273,0,27/02/2022 15:44:02,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,49,2,Screen 2,fixation,fixation,699.9719999999797,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Philosophy,right,,,,,humanities,science,72,practice_incongruent,practice_incongruent
108,1645976643456,27/02/2022 15:44:03,1645976643420,0,27/02/2022 15:44:03,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,50,1,Screen 1,Zone9,response_keyboard,1122.1999999999534,right,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Arts,right,,,,,humanities,science,74,practice_incongruent,practice_incongruent
109,1645976644143,27/02/2022 15:44:04,1645976644106,0,27/02/2022 15:44:04,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,50,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Arts,right,,,,,humanities,science,74,practice_incongruent,practice_incongruent
110,1645976645093,27/02/2022 15:44:05,1645976645041,0,27/02/2022 15:44:05,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,51,1,Screen 1,Zone9,response_keyboard,911.5,left,1,1,0,0,,,,Spreadsheet1,2,trials,4,,,,,,Math,left,,,,,humanities,science,67,practice_incongruent,practice_incongruent
111,1645976645767,27/02/2022 15:44:05,1645976645739,0,27/02/2022 15:44:05,39476,1,task-3fjs,,19875367,0l8akva9,5891983,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 98.0.4758.80,1440x900,1311x712,,,,IAT_sex_topics,3,Spreadsheet1,51,2,Screen 2,fixation,fixation,699.9720000000088,,,0,1,0,,,,Spreadsheet1,2,trials,4,,,,,,Math,left,,,,,humanities,science,67,practice_incongruent,practice_incongruent
